student_id,exam_result,course_id,course_title,engagement_quizzes,engagement_exams,engagement_lessons
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,19,"SQL + Tableau + Python",0,0,1
258803,83,16,"Python Programmer Bootcamp",0,0,1
258803,83,16,"Python Programmer Bootcamp",0,0,1
258803,83,16,"Python Programmer Bootcamp",0,0,1
258803,83,16,"Python Programmer Bootcamp",0,0,1
258803,83,16,"Python Programmer Bootcamp",0,0,1
258803,83,16,"Python Programmer Bootcamp",0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
258803,83,14,SQL,0,0,1
