student_id,exam_result,course_id,course_title,engagement_quizzes,engagement_exams,engagement_lessons
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,19,"SQL + Tableau + Python",1,0,1
258803,83,16,"Python Programmer Bootcamp",1,0,1
258803,83,16,"Python Programmer Bootcamp",1,0,1
258803,83,16,"Python Programmer Bootcamp",1,0,1
258803,83,16,"Python Programmer Bootcamp",1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258803,83,14,SQL,1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,21,Statistics,1,0,1
258822,0,16,"Python Programmer Bootcamp",1,0,1
258822,0,16,"Python Programmer Bootcamp",1,0,1
258822,0,16,"Python Programmer Bootcamp",1,0,1
258822,0,16,"Python Programmer Bootcamp",1,0,1
258822,0,16,"Python Programmer Bootcamp",1,0,1
258822,0,16,"Python Programmer Bootcamp",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,7,"Introduction to Data and Data Science",1,0,1
258822,0,5,"Data Preprocessing with NumPy",1,0,1
258822,0,5,"Data Preprocessing with NumPy",1,0,1
258822,0,5,"Data Preprocessing with NumPy",1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,24,Probability,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,21,Statistics,1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,50,7,"Introduction to Data and Data Science",1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,24,Probability,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
258862,100,21,Statistics,1,0,1
